site,plot,fwd,cwd,fwd_cwd,fwd_cwd_litter,h_ground_cnt,h_not_ground_cnt,h_per_ground,h_ng_tgi,h_ng_vari,h_l1_cnt,h_l1_per,h_l1_mean,h_l1_median,h_l1_std,h_l1_tgi,h_l1_vari,h_l1_skew,h_l1_kurt,h_l2_cnt,h_l2_per,h_l2_mean,h_l2_median,h_l2_std,h_l2_tgi,h_l2_vari,h_l2_skew,h_l2_kurt,h_l3_cnt,h_l3_per,h_l3_mean,h_l3_median,h_l3_std,h_l3_tgi,h_l3_vari,h_l3_skew,h_l3_kurt,h_l4_cnt,h_l4_per,h_l4_mean,h_l4_median,h_l4_std,h_l4_tgi,h_l4_vari,h_l4_skew,h_l4_kurt,h_l5_cnt,h_l5_per,h_l5_mean,h_l5_median,h_l5_std,h_l5_tgi,h_l5_vari,h_l5_skew,h_l5_kurt,h_GC_cnt,h_GC_per,h_GC_mean,h_GC_median,h_GC_std,h_GC_tgi,h_GC_vari,h_GC_skew,h_GC_kurt,h_US_cnt,h_US_per,h_US_mean,h_US_median,h_US_std,h_US_tgi,h_US_vari,h_US_skew,h_US_kurt,h_MS_cnt,h_MS_per,h_MS_mean,h_MS_median,h_MS_std,h_MS_tgi,h_MS_vari,h_MS_skew,h_MS_kurt,h_OS_cnt,h_OS_per,h_OS_mean,h_OS_median,h_OS_std,h_OS_tgi,h_OS_vari,h_OS_skew,h_OS_kurt,h_zmax,h_zmean,h_zsd,h_zskew,h_zkurt,h_pzabovezmean,h_pzabove2,h_zq5,h_zq10,h_zq15,h_zq20,h_zq25,h_zq30,h_zq35,h_zq40,h_zq45,h_zq50,h_zq55,h_zq60,h_zq65,h_zq70,h_zq75,h_zq80,h_zq85,h_zq90,h_zq95,h_zpcum1,h_zpcum2,h_zpcum3,h_zpcum4,h_zpcum5,h_zpcum6,h_zpcum7,h_zpcum8,h_zpcum9,per_gap,s_l1_na_per,s_l1_zero_per,s_l1_prop_mn,s_l1_prop_sd,s_l1_prop_sk,s_l1_prop_ku,s_l2_na_per,s_l2_zero_per,s_l2_prop_mn,s_l2_prop_sd,s_l2_prop_sk,s_l2_prop_ku,s_l3_na_per,s_l3_zero_per,s_l3_prop_mn,s_l3_prop_sd,s_l3_prop_sk,s_l3_prop_ku,s_l4_na_per,s_l4_zero_per,s_l4_prop_mn,s_l4_prop_sd,s_l4_prop_sk,s_l4_prop_ku,s_l5_na_per,s_l5_zero_per,s_l5_prop_mn,s_l5_prop_sd,s_l5_prop_sk,s_l5_prop_ku
DLB,6,11.94816088146051,69.90137650031605,81.84953738177656,109.99839012551483,2039336,2975732,40.66417444,-16.91842114,118493.6387,267907,9.003062104,0.304440186,0.325,0.140730551,-24.58059592,297216.8155,-0.402388086,-0.991379294,631086,21.20775661,0.750933697,0.75,0.14361329,-25.00298777,307886.3675,-0.002572876,-1.181300844,374103,12.57179746,1.23307229,1.225,0.152623064,-26.27398813,77656.37046,0.129102416,-1.299643141,188681,6.340658366,1.714003779,1.699,0.142778248,-16.40154502,153058.1509,0.277023816,-1.124022933,1513700,50.86815614,9.340312654,9.002,4.559457642,-9.944969605,13684.7359,0.496391765,-0.187055651,898993,30.21081872,0.617875111,0.645,0.249170093,-24.87711167,304706.7569,-0.493377418,-0.585440704,689605,23.17429795,1.580094445,1.461,0.478651466,-21.43583783,88645.41942,1.012938793,0.339788198,629916,21.16843856,6.330915855,6.481,1.645074438,-12.92308047,13831.16433,-0.227748206,-0.977279669,756963,25.43787545,13.00663445,12.063,3.204203079,-6.677766396,11628.61946,0.970571354,0.311849665,26.395,5.201608429,5.330284165,0.999247704,3.007080713,40.98168115,50.86815614,0.345,0.525,0.642,0.759,0.877,0.995,1.157,1.388,1.627,2.112,3.691,5.434,6.703,7.909,9.111,10.224,11.464,13.307,15.68,52.28776841,59.3179377,70.02866096,81.19843682,89.76083154,95.17989727,98.12272053,99.48404894,99.96561895,46.85470189,18.50297307,79.67820916,20.501539,42.66743294,1.618754993,0.624574768,15.22576129,80.95904795,17.00666433,39.44260154,1.929693626,1.732871499,11.94188519,83.8766832,13.37662651,35.61238594,2.340095344,3.488262688,11.12295665,85.21677328,12.41443497,34.54540612,2.467198397,4.097113367,3.048467603,93.38900033,3.483891449,18.90751071,5.444590575,27.70584841
DLB,7,5.861039850361793,32.745142611927754,38.606182462289546,80.56725897977219,1963620,4678734,29.56211006,2.354672324,45559.06858,140727,3.007800828,0.303100308,0.325,0.138978775,13.07534363,10628.52718,-0.38173677,-1.054703784,280390,5.992860462,0.755460862,0.758,0.144271414,10.59689492,51575.86235,-0.034053789,-1.193889745,317283,6.781385734,1.251623642,1.251,0.144034591,3.811526141,297967.5583,-0.004152994,-1.196884628,299040,6.391472565,1.745023124,1.743,0.144625413,3.074106986,154162.3409,0.037684347,-1.210901517,3641281,77.82620256,9.747576832,11.039,4.389510086,1.11962429,15533.25303,-0.403839852,-1.086079688,421117,9.00066129,0.60429303,0.63,0.256600812,11.42513185,37892.26459,-0.401794577,-0.775048276,1029261,21.99870734,1.873388896,1.825,0.547273004,4.289317655,158752.8491,0.264599682,-1.015288683,917312,19.60598743,5.522271044,5.207,1.788008247,4.137310361,4883.355553,0.355616903,-1.149301186,2311031,49.39436608,12.72971471,12.799,1.88798666,-0.867384196,12688.71318,0.433979987,0.628647453,24.54,7.83696936,5.278870413,-0.02213747,1.48487609,52.26133822,77.82620256,0.673,1.076,1.444,1.825,2.255,2.846,3.724,4.958,6.778,8.772,10.134,10.899,11.609,12.274,12.765,13.163,13.548,14.215,14.983,26.94749846,39.82781615,46.518364,53.36138944,69.94415139,93.00039327,99.11762191,99.89800629,99.9853165,31.61843254,38.72893258,60.49859551,42.67474368,53.54240815,0.461794667,-1.786508453,32.46891652,64.54706927,36.0062913,51.342704,0.745249447,-1.441154964,28.10271041,65.79885877,31.47449715,49.15301492,0.967301072,-1.056095534,27.31448763,67.13780919,30.49995053,48.78327815,1.012511807,-0.968171737,12.91454536,82.88193822,14.38587743,36.83618728,2.208022868,2.881960451
DLB,8,3.8179843444249797,6.601055232913392,10.419039577338372,54.8650534550004,2050896,3849399,34.75921119,6.347658644,6448.078908,90133,2.341482398,0.307374768,0.326,0.129658851,22.80628177,4932.663267,-0.441612369,-0.79819157,128513,3.338521156,0.738280345,0.731,0.143524848,22.39056928,11218.7255,0.113762516,-1.169842905,111458,2.89546498,1.248488148,1.246,0.144073401,20.95020596,4911.232766,0.022191395,-1.198623644,106136,2.757209632,1.748179948,1.748,0.144612776,10.02088115,35691.75877,0.017573257,-1.203650956,3413103,88.66586706,8.061639033,7.964,3.277678788,4.717492407,5449.382574,0.560900993,0.663449379,218646,5.680003554,0.560647037,0.568,0.253036702,22.5619395,8627.405983,-0.149099711,-0.927464765,416102,10.80953157,1.969786187,1.955,0.576825524,8.56977927,27972.81109,0.058954281,-1.204280655,2017284,52.40516766,6.588047713,6.876,1.671152873,4.436055296,5241.265733,-0.415279818,-0.983056588,1197311,31.10384244,11.46762034,10.72,2.34646197,5.834111704,603.1988004,1.458536678,2.074818225,23.341,7.264117442,3.812369788,0.227628559,3.062232975,53.24994889,88.66586706,0.885,1.756,2.702,3.779,4.601,5.201,6.098,6.663,7.102,7.55,7.916,8.309,8.797,9.095,9.538,9.997,10.813,11.923,13.703,13.09787491,25.82566059,44.04752812,72.50194968,89.0309045,95.66299903,98.3174527,99.47227344,99.93653461,37.82720335,30.23750443,68.91173343,33.34489188,50.48350612,0.859132995,-1.261078031,28.48982506,68.15423063,31.65782578,49.48742453,0.948834216,-1.095144961,21.19507909,71.77504394,23.8792232,44.72348181,1.400688405,-0.026070615,15.18080917,76.19047619,17.30256713,39.28274479,1.927627595,1.736518424,4.187367588,92.16678695,4.754304519,22.02305466,4.560755746,18.84180489
DLB,9,10.073236944713335,26.634702065091012,36.70793900980435,64.81586814448475,2005041,4308302,31.75878453,-5.717928858,108628.8045,527175,12.2362592,0.300294126,0.322,0.131523061,-23.43132815,54283.74688,-0.380566486,-1.004212315,388535,9.01828609,0.708924262,0.695,0.137859225,-20.37869505,108234.7563,0.285347074,-1.076461917,146639,3.403637907,1.240418961,1.235,0.144634229,-9.161142906,107101.9429,0.077780261,-1.201051168,168457,3.910055516,1.778213817,1.791,0.145437529,-11.50866094,175567.9086,-0.227649088,-1.161749395,3077347,71.42830284,4.790887674,4.33,2.220296979,-0.350933524,114402.0174,2.048735235,6.664209958,915710,21.25454529,0.473675557,0.45,0.242508376,-22.13609843,77175.11583,0.200062211,-0.809442116,833179,19.33891821,2.130996739,2.178,0.556776764,-12.98031698,132356.339,-0.337930994,-0.949507541,2398850,55.67970862,4.848840229,4.5,1.382072853,1.817309678,119565.681,1.142560907,0.580655094,160414,3.723369439,11.33023338,10.516,2.435536489,13.05019914,1489.983226,1.727477442,2.613107505,22.245,3.63447586,2.635183275,1.190189112,6.116872444,49.78866384,71.42830284,0.282,0.434,0.607,0.88,1.556,2.106,2.544,2.952,3.368,3.622,3.872,4.166,4.354,4.55,4.722,5.069,5.843,6.96,8.394,31.44647635,67.1214479,88.93124012,96.08103428,98.53958263,99.49570024,99.66916209,99.8517926,99.9805485,42.0055233,12.66002845,85.81081081,14.04513514,36.55299329,2.241352744,3.030630249,10.85271318,84.39041579,12.25722692,34.14634923,2.505952548,4.300315794,9.074796172,83.8000709,10.39677419,31.51941197,2.833025338,6.059436828,7.337151038,84.03722262,8.486159628,28.61803528,3.25228052,8.622985223,3.957259704,94.44092478,4.410210156,21.44084891,4.718211189,20.27802139
IND,41,25.48360643721049,51.76719405780355,77.25080049501403,160.80173971922733,1716191,4532343,27.46549831,-14.88261406,239941.1278,161567,3.564756683,0.34082187,0.367,0.119901393,-18.44345872,633962.9159,-0.709198468,-0.401110531,425500,9.388080293,0.757163448,0.761,0.144647274,-18.56162013,528249.1464,-0.050216801,-1.206899146,570134,12.5792333,1.252980785,1.258,0.142320437,-19.90247155,323266.8102,-0.044045805,-1.155263966,539272,11.89830514,1.737496336,1.731,0.142832246,-21.3380507,262346.8049,0.123752259,-1.160941028,2835277,62.55654084,6.808148232,4.845,4.92665975,-11.89330048,153253.5647,1.28280982,1.314269971,587067,12.95283698,0.642581876,0.662,0.231726862,-18.52910087,557342.6853,-0.424931989,-0.629366236,1893693,41.78176718,1.889360265,1.829,0.556502632,-19.92789498,250993.558,0.272009745,-1.01783232,1261720,27.83814023,5.326640216,4.83,1.84931439,-12.37304916,194907.5637,0.374741987,-1.264262611,789270,17.41417188,13.50075306,12.559,3.810513123,-4.087639815,49507.11152,1.237623887,1.425242428,31.76,4.710362331,4.767665489,1.681809606,5.66534585,31.81650197,62.56916125,0.582,0.851,1.083,1.287,1.479,1.67,1.884,2.114,2.362,2.674,3.017,3.347,4.137,5.266,6.973,8.014,9.852,11.791,14.627,57.86840782,73.08403354,84.20158237,91.52780661,96.08375047,98.24542436,99.30457265,99.80427247,99.95805681,40.60496294,13.74072766,85.37619216,15.20003179,37.85393533,2.102941822,2.427233457,7.094952347,88.10448288,8.229975291,28.19499824,3.314589296,9.049567427,5.413005272,86.99472759,6.372049209,24.8532272,3.909096357,13.3649989,4.564907275,83.70185449,5.539621969,22.91573416,4.311952681,16.71368245,1.844469348,93.98251061,2.148984256,14.80385627,7.129600588,48.96053349
IND,42,14.015191294122587,25.522328657373087,39.537519951495675,59.03892375082468,2092880,1943329,51.85261715,2.292123258,53455.80077,39180,2.016127995,0.301366284,0.32,0.133776749,7.082234864,11413.44321,-0.345638888,-1.00313956,79823,4.107539176,0.752965874,0.755,0.141854612,4.773828629,23406.70371,-0.016339,-1.168079898,80558,4.145360873,1.249807307,1.249,0.14458092,5.367817192,33370.04959,0.008239314,-1.218656477,75054,3.862135542,1.750105417,1.748,0.144998155,5.842987487,23729.75815,0.006833059,-1.207226757,1668710,85.86863058,8.239171389,7.802,4.151890971,1.75275592,58187.10148,0.642346155,0.097119949,119003,6.123667171,0.604283304,0.635,0.253827476,5.533837673,19458.09782,-0.402599628,-0.794859177,309224,15.91207665,1.993257095,1.994,0.581874349,4.884619244,20221.02369,0.008214644,-1.223440515,849391,43.70803914,5.996263076,5.996,1.736651342,-0.008052706,58973.99552,-0.020658722,-1.244293328,665707,34.25601121,12.42481641,11.695,2.79457123,3.443256456,67930.52944,1.291082654,1.648093192,26.664,7.231268408,4.583994628,0.539347274,2.826326674,47.58175276,85.86863058,0.861,1.468,2.111,2.742,3.404,4.077,4.749,5.416,6.183,6.903,7.552,8.18,8.889,9.677,10.478,11.173,12.128,13.342,15.447,19.38925264,39.41195601,58.55889188,76.5278461,89.9669844,95.88915693,98.55345789,99.61725374,99.95579739,50.92928131,30.62678063,68.58974359,33.75689815,50.67398661,0.839402002,-1.294913981,23.20481075,72.62115317,25.89569862,46.2756709,1.263624794,-0.396066074,17.01215154,77.37669764,19.14016798,41.18745002,1.74721554,1.065486368,11.62708259,80.89330025,13.25502304,35.14779578,2.380282217,3.690779433,3.074016123,92.83400587,3.517477193,18.98302542,5.419727863,27.43504762
IND,43,2.7499024277371706,0,2.7499024277371706,13.686563532858596,2011211,4191955,32.42233079,-2.467329131,471433.2503,66233,1.580002648,0.308170987,0.328,0.130220574,2.647282795,97005.96105,-0.434449628,-0.887505809,107186,2.556945387,0.751876159,0.751,0.143889179,2.138600485,203948.406,-0.001653203,-1.191214506,120128,2.865679617,1.259361331,1.264,0.145305781,0.874007316,218366.8414,-0.076064168,-1.192310226,140620,3.354520743,1.751144098,1.749,0.144753154,-0.678335685,270981.1776,0.008708116,-1.21707282,3757782,89.64270847,6.663717262,6.084,2.965398162,-2.862625924,501254.2547,1.195284018,2.070225081,173419,4.136948035,0.582414193,0.598,0.256411962,2.332878825,163104.4445,-0.24093213,-0.939115369,545504,13.01311679,2.038813684,2.04,0.57071715,-0.057887084,305990.182,-0.047772849,-1.170621761,2808342,66.99361038,5.894107893,5.8,1.461945023,-3.476172138,541034.3236,0.114242778,-0.636190197,664684,15.85618166,11.69499409,10.952,2.33208896,-1.434758674,393590.4555,1.513533727,2.322937916,24.101,6.092462564,3.276743062,0.8144095,4.312687039,44.67970195,89.64270847,1.162,1.949,2.701,3.379,3.966,4.605,5.074,5.254,5.466,5.758,6.074,6.343,6.617,7.279,7.67,8.378,9.243,10.454,12.1,13.03993109,32.05799119,69.65131,86.22232104,94.85923844,98.09890249,99.23989974,99.79801748,99.98435095,37.65789226,32.2410148,66.5961945,35.57042283,51.36001774,0.758361656,-1.423946386,26.36395635,69.79936642,29.3511158,48.29871151,1.067869168,-0.853961137,20.27075169,73.56608479,22.79703242,44.02662614,1.470390154,0.173735726,17.25,76.07142857,19.395975,41.41440558,1.725501621,0.989201641,4.247476518,93.54736026,4.757704185,22.17733109,4.529884236,18.542462
IND,44,20.27949448053997,51.91676083956334,72.1962553201033,149.5077054258392,2075070,2230313,48.19710581,-1.565688538,294978.5153,43072,1.931208759,0.31609635,0.332,0.125227469,-6.028964686,134371.3465,-0.423052835,-0.816636835,66929,3.000879249,0.737894545,0.729,0.145098464,-4.42599942,194528.9054,0.12364001,-1.199655029,55963,2.509199381,1.247071976,1.248,0.145294953,-0.676187156,153475.3938,0.011153742,-1.217055559,54201,2.430197017,1.748888858,1.75,0.143868238,0.059126869,260267.0067,0.008009114,-1.202467196,2009723,90.10945997,10.24348809,9.418,5.293057216,-1.443558672,306656.0984,0.585295764,-0.378665479,110001,4.932088007,0.572735211,0.579,0.247662612,-5.053656622,170973.607,-0.154934287,-0.911893668,217536,9.753608574,1.995624016,1.987,0.585234461,1.051192793,219483.0169,0.018540965,-1.222196093,840109,37.66776233,6.146662301,6.228,1.635320946,-0.679887675,375373.1624,-0.094805542,-0.974282849,1062242,47.62748547,14.26526973,13.466,3.922856446,-2.441329105,259723.9234,0.681482637,-0.218464834,31.207,9.338195565,5.736279714,0.487428567,2.568523829,45.556251520000004,90.12851559,1.013,2.028,3.063,4.083,5.067,5.811,6.334,6.907,7.8854,8.607,9.431,10.163,11.024,12.007,13.156,14.713,16.039,17.674,19.88,15.2718095,33.70918508,54.59828042,72.10722087,83.75263192,92.56888722,98.1438023,99.55903031,99.92063891,46.32730186,26.04130207,73.32866643,28.69946097,48.2560294,1.09061268,-0.8099357,20.24691358,75.1675485,22.71206702,44.0342967,1.472675006,0.179744945,16.56784095,76.63062435,18.75547262,40.7224389,1.787190644,1.211036716,10.65898452,81.27475693,12.26985956,33.82455525,2.531473906,4.4427967840000004,2.20453098,92.96788281,2.592256574,16.15512356,6.475334854,40.07500288
IND,45,8.884549201708909,31.70936730595197,40.59391650766088,66.68113954489442,1880462,3452047,35.26411301,-2.071250693,454359.5172,119047,3.448591517,0.324383101,0.343,0.117701066,4.037789972,220349.9065,-0.417464747,-0.870632923,228268,6.612540328,0.748791079,0.747,0.142612575,-0.172302233,290181.6082,0.023108104,-1.186276906,199488,5.778832096,1.245391086,1.243,0.143838262,-0.235611344,332303.494,0.046349639,-1.187981274,193659,5.609975762,1.749697437,1.748,0.143544063,1.075466885,322213.6165,0.012185862,-1.186896465,2711577,78.54982855,6.990205925,7.244,3.140506675,-2.859065457,496872.8941,0.286101864,-0.461913604,347315,10.06113184,0.603319399,0.62,0.242266367,1.270764858,266245.8306,-0.263365188,-0.909233113,741325,21.47493936,1.957495726,1.942,0.571063283,0.413066686,333873.6004,0.077025086,-1.166804218,1655911,47.96895871,6.248923361,6.401,1.854655115,-2.078549115,573384.2508,-0.20342049,-1.329882502,707488,20.49473834,10.94430633,10.456,1.668014114,-6.297814587,394377.1524,1.443555146,2.678009742,20.187,5.721622192,3.701118695,0.310429538,2.203640047,48.85130475,78.54982855,0.618,0.995,1.424,1.869,2.33,2.829,3.393,4.026,4.808,5.557,6.303,7.156,7.71,8.23,8.571,9.05,9.824,10.501,11.783,21.65013827,40.0971542,53.31615701,68.53035801,87.73237722,95.49428483,98.9724331,99.75185673,99.90895233,45.36521733,28.09773124,71.02966841,30.98877138,49.40806763,0.973060762,-1.052212019,23.36051046,73.37823467,25.99494505,46.41662339,1.254252421,-0.42102684,20.44570216,73.32861691,22.95509374,44.17829802,1.45800663,0.135980136,16.04411242,74.38633938,18.19693348,40.18575194,1.840312978,1.402272314,4.987864409,92.99317316,5.555412565,23.93868615,4.130896471,15.07683198
IND,46,4.349672678158782,1.5129086191251586,5.86258129728394,30.093132509791175,2023940,1906115,51.49902482,-2.553950092,207263.7188,44090,2.313081844,0.282359537,0.291,0.130876274,1.641022905,360406.1228,-0.19230333,-0.975478605,75797,3.976517681,0.761715411,0.764,0.142002849,-0.944021096,714813.9217,-0.066589938,-1.173955078,63822,3.348276468,1.223274419,1.214,0.140616436,-5.657278122,676426.515,0.219687695,-1.086711428,62860,3.29780732,1.763806872,1.768,0.136959029,-9.623184185,473729.2787,-0.121299957,-1.083180672,1659527,87.06331989,7.343355521,6.525,3.619826457,-2.351861382,151879.3674,0.894745505,0.43179421,119887,6.289599526,0.585426068,0.621,0.269213478,0.006662381,584475.8546,-0.309418231,-1.028289588,234668,12.31132434,1.973523582,1.924,0.60170807,-8.61743719,536335.2921,0.06924391,-1.253842989,1069685,56.11859725,5.710264264,5.6,1.618238371,-2.131702168,160557.1631,0.207743449,-1.047412753,481856,25.27948209,12.04537168,11.315,2.468366626,-1.175585741,56845.00598,1.169237352,1.138291316,23.665,6.529315625,3.988100671,0.684139949,3.17149645,43.49978884,87.06331989,0.85,1.574,2.433,3.223,3.654,4.056,4.543,5.067,5.472,5.848,6.351,6.991,7.505,8.151,9.036,10.043,10.872,11.994,13.994,14.69538507,37.15958544,61.26189933,77.41256338,89.32545335,95.30805128,98.50143881,99.60636799,99.93562755,51.52747541,34.4448386,64.63284853,37.97341256,52.22671315,0.653468465,-1.572447517,25.97814593,70.39125837,28.92040888,48.07423612,1.090556453,-0.804931242,17.10432931,75.83392477,19.41594748,41.21596507,1.734994729,1.028539192,14.55184534,78.62917399,16.45437961,38.65575177,2.000053732,2.016981393,1.848454207,94.60745513,2.165645563,14.82476447,7.111720432,48.7478004
IND,47,37.80357528651503,17.000300998601602,54.80387628511663,103.10249134314962,2089815,2236370,48.30618663,6.601361566,32963.26265,16857,0.753766148,0.302577624,0.321,0.135799493,4.670385064,30949.26797,-0.409006173,-0.927888487,33904,1.516028206,0.747137388,0.745,0.143297957,3.525920344,23119.79333,0.037955202,-1.191664657,32110,1.435808922,1.253365431,1.254,0.144023422,4.155961523,58747.50622,-0.020855633,-1.196853196,33862,1.514150163,1.753718947,1.756,0.144225084,4.86255509,37644.64799,-0.032100937,-1.200492497,2119632,94.78002298,8.720233275,8.274,3.776389997,6.730725525,32671.41698,0.452151933,-0.255371159,50761,2.269794354,0.599505467,0.623,0.252340701,3.905980662,25719.84955,-0.385291688,-0.749971287,150217,6.7170012120000004,2.088398264,2.124,0.589969231,2.668935802,39538.03151,-0.152559507,-1.204786934,1106421,49.47396898,6.228693551,6.436,1.657616918,4.400155225,54005.3207,-0.222756559,-1.016222619,928966,41.53901188,12.24807498,11.79,2.440780573,10.00620184,7234.474665,0.979317832,0.979401744,24.286,8.323196514,4.04888915,0.291772549,2.694279534,47.10870741,94.78002298,1.93,3.179,3.934,4.656,5.425,6.001,6.569,7.036,7.424,7.93,8.641,9.174,9.736,10.505,11.111,11.998,12.948,13.614,15.237,6.651511114,21.14879331,43.43733847,64.86560327,80.86858848,92.91689546,98.04539869,99.52874398,99.9026992,45.2558444,26.86671319,72.29588276,29.63230635,48.72784439,1.042189237,-0.912793385,21.6253924,75.06103941,24.10662365,45.15948278,1.37267295,-0.108541896,17.23274937,76.33178405,19.47711834,41.36609016,1.724605363,0.990007868,14.89890032,77.72259667,16.93340546,39.00486647,1.958736489,1.857096221,2.518230919,93.77148157,2.919758497,17.23716126,6.032824238,34.50422638
IND,48,9.636635018963549,3.635086491381843,13.271721510345392,57.32268596079722,2184163,3307356,39.77338511,-1.453673252,141135.3531,46785,1.414574059,0.312816458,0.332,0.127238251,7.657194137,106842.9687,-0.460636849,-0.779539849,84316,2.549347576,0.748718013,0.747,0.144064303,5.204149499,155603.3791,0.020040494,-1.205358742,80070,2.420967081,1.249369464,1.25,0.14485642,1.369414182,177143.0273,0.005408643,-1.212359493,80019,2.419425063,1.748099526,1.746,0.144295822,1.732756142,144303.5119,0.023273948,-1.202509233,3016158,91.19544434,9.298454295,8.983,4.101936201,-1.940605344,140223.2539,0.639974705,0.557163827,131101,3.963921634,0.593161196,0.61,0.250469951,6.079548568,138202.6285,-0.2782297,-0.877957103,311821,9.428105109,1.98671728,1.973,0.578482739,1.915843441,125623.3031,0.036490387,-1.201349033,1368533,41.37846062,6.637563259,7.044,1.782408992,-1.691507601,101603.4203,-0.451221838,-1.068565609,1495893,45.22927075,12.42221266,11.511,3.176432888,-2.598706039,180792.8351,1.21131356,1.210663925,29.724,8.575819937,4.558249888,0.384572246,3.168161547,51.81604278,91.19544434,1.213,2.261,3.347,4.373,5.401,6.39,7.15,7.735,8.298,8.699,9.013,9.316,9.736,10.333,11.114,11.93,13.05,14.51,17.202,13.26108207,27.58764049,53.13294916,79.7791402,90.76129599,95.78350866,99.28679996,99.76156115,99.97943971,38.64922677,41.59354159,57.73955774,45.81330291,54.18095243,0.340369277,-1.884134323,32.48136315,63.36528222,36.13518992,51.27783015,0.743454913,-1.442304382,30.89171975,62.84501062,34.54228238,50.5074306,0.820737339,-1.319167033,26.86302342,65.57842441,30.17431157,48.44028416,1.036338088,-0.916718769,3.789775416,90.75248862,4.360231659,20.9927244,4.821197865,21.3040662
IND,49,11.459118602770339,4.801113122324265,16.260231725094606,41.89838747407905,2088025,1404176,59.79108877,6.452931723,115591.7339,14326,1.020242477,0.324684211,0.338,0.12104535,-1.166997875,215093.6842,-0.473096098,-0.688277487,29488,2.10002165,0.710314603,0.686,0.142478385,-0.576685741,114782.191,0.382118987,-1.05171192,22140,1.576725425,1.252681752,1.255,0.141307781,0.575526581,171565.7386,-0.030071463,-1.14632938,21699,1.545319105,1.750426195,1.748,0.141471636,1.829462736,83144.09108,0.016911625,-1.152876353,1316523,93.75769134,10.91744216,10.959,4.625244669,6.868346322,114120.6041,0.181530042,-0.406645506,43814,3.120264126,0.584223833,0.589,0.22622827,-0.769701938,147581.3523,-0.212440528,-0.611673476,89804,6.395494582,2.01584906,2.026,0.581785924,1.398717173,84737.73,-0.016835621,-1.211785082,402857,28.68992206,6.219576435,6.356,1.70821138,0.483294174,204365.4518,-0.167376563,-1.147610234,867701,61.79431923,13.54400809,12.881,3.195012331,10.11231604,75953.77809,0.856151938,0.362277063,27.544,10.30097207,5.077668653,0.031510929,2.508935332,52.92961851,93.75769134,1.605,3.129,4.381,5.496,6.657,7.482,8.427,9.262,10.028,10.605,11.173,11.727,12.325,13.003,13.784,14.715,15.618,16.782,18.616,8.643011021,20.07335268,34.32129186,53.64609112,74.91900938,89.12201115,96.37545178,99.04670002,99.85913437,52.32781346,13.62369338,85.54006969,15.06792334,37.71899878,2.117412526,2.488247398,7.656529517,88.44364937,8.793466905,29.20616631,3.161768472,8.04724069,2.252727913,90.77789511,2.984868004,16.37706529,6.282769966,38.07405822,2.836879433,87.87234043,3.644046099,18.27811664,5.582870503,29.52255627,1.420510271,94.02008056,1.711883157,13.02982273,8.152973993,64.76708389
